Date,pos_META,pos_AAPL,pos_AMZN,pos_NFLX,pos_GOOG,ret_META,ret_AAPL,ret_AMZN,ret_NFLX,ret_GOOG
2017-09-18,1,0,1,1,0,-0.009496604553976495,-0.0,-0.012768695723707313,0.012448527215201954,-0.0
2017-09-19,1,0,1,1,0,0.014763881121353517,0.0,-0.004444704451118442,0.005741510056486154,0.0
2017-09-20,1,0,1,1,0,-0.002028922490782459,-0.0,0.0034540973363355043,-0.000915543815440345,0.0
2017-09-21,1,0,1,1,0,-0.006156658522230796,-0.0,-0.008795663989611846,0.017627105650851904,0.0
2017-09-22,0,0,0,1,0,-0.0033312224016922576,-0.0,-0.009899903985017278,-0.007574916225383865,-0.0
2017-09-25,0,0,0,1,0,-0.0,-0.0,-0.0,-0.04697092482022969,-0.0
2017-09-26,0,0,0,1,0,0.0,0.0,-0.0,0.0046485680026233656,0.0
2017-09-27,0,0,0,1,0,0.0,0.0,0.0,0.014438601111548932,0.0
2017-09-28,0,0,0,1,0,0.0,-0.0,0.0,-0.006979195823165418,0.0
2017-09-29,0,0,0,0,0,0.0,0.0,0.0,0.003597173028506484,0.0
2017-10-02,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-10-03,0,0,0,0,0,0.0,0.0,-0.0,0.0,0.0
2017-10-04,0,0,0,0,0,-0.0,-0.0,0.0,0.0,-0.0
2017-10-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-10-06,0,1,0,0,0,0.0,-0.0,0.0,0.0,0.0
2017-10-09,0,1,0,0,0,0.0,0.003476935841842277,0.0,-0.0,-0.0
2017-10-10,0,1,0,0,0,-0.0,0.00038512735611484494,-0.0,-0.0,-0.0
2017-10-11,0,1,0,0,0,0.0,0.004169192600900873,0.0,-0.0,0.0
2017-10-12,0,1,0,0,0,-0.0,-0.0035130190870386047,0.0,0.0,-0.0
2017-10-13,0,1,0,0,1,0.0,0.006345936394908991,0.0,0.0,0.0
2017-10-16,0,1,0,0,1,0.0,0.01840895297623546,0.0,0.0,0.0023442677906235776
2017-10-17,0,1,0,0,1,0.0,0.003690214812056114,0.0,-0.0,0.00018135399106555816
2017-10-18,0,1,0,0,1,-0.0,-0.004424779661706957,-0.0,-0.0,0.0006350109845596474
2017-10-19,0,1,0,0,1,-0.0,-0.023660330986821854,-0.0,-0.0,-0.00842066479250203
2017-10-20,1,0,1,0,1,0.0,0.0017310464910527124,-0.0,-0.0,0.003809317663259648
2017-10-23,0,0,1,0,0,-0.021202432520884495,-0.0,-0.016898832106748696,-0.0,-0.019985852539935456
2017-10-24,0,0,1,0,0,0.0,0.0,0.009934793664073016,0.0,0.0
2017-10-25,0,0,1,0,0,-0.0,-0.0,-0.0030637973450112765,-0.0,0.0
2017-10-26,0,0,1,0,0,0.0,0.0,-0.000493407922726008,0.0,-0.0
2017-10-27,0,0,1,1,0,0.0,0.0,0.13216381132847022,0.0,0.0
2017-10-30,0,0,1,1,0,0.0,0.0,0.008992214476522209,-0.005863477038748677,-0.0
2017-10-31,0,0,1,1,0,0.0,0.0,-0.005014171230441344,-0.009779717140488864,-0.0
2017-11-01,0,0,1,1,0,0.0,-0.0,-0.0014476301234627176,0.007992706728906285,0.0
2017-11-02,0,0,1,1,0,-0.0,0.0,-0.008571317573420001,0.006666703657670414,0.0
2017-11-03,0,0,1,1,0,0.0,0.0,0.015883521031699654,0.003461705585304564,0.0
2017-11-06,0,0,1,1,0,0.0,0.0,0.008150397626239814,0.000600021895268199,-0.0
2017-11-07,0,0,1,1,0,0.0,0.0,0.0022397466354273643,-0.021186255882254312,0.0
2017-11-08,0,0,1,1,0,-0.0,0.0,0.008645179801616942,0.002807713785652588,0.0
2017-11-09,0,0,1,0,0,-0.0,-0.0,-0.003310147529595686,-0.012930200129067426,-0.0
2017-11-10,0,0,1,0,0,-0.0,-0.0,-0.0033476955293720856,-0.0,-0.0
2017-11-13,0,0,1,0,0,0.0,-0.0,0.0033944652095281302,0.0,-0.0
2017-11-14,0,0,1,0,0,-0.0,-0.0,0.006792584750386466,0.0,0.0
2017-11-15,0,0,1,0,0,-0.0,-0.0,-0.00892825205430392,-0.0,-0.0
2017-11-16,0,0,1,0,0,0.0,0.0,0.009408067619774974,0.0,0.0
2017-11-17,1,1,1,0,1,-0.0,-0.0,-0.006515465173448698,-0.0,-0.0
2017-11-20,1,1,1,0,1,-0.001452603119511564,-0.000998855103940155,-0.0031596475871705776,0.0,-0.0006967105208113278
2017-11-21,1,1,1,0,1,0.017455650094359898,0.01859025399101455,0.01170193669616193,0.0,0.015819257280432097
2017-11-22,1,1,1,0,1,-0.005443737688210937,0.010512032656523118,0.014629350441896172,0.0,0.0014210920414390316
2017-11-24,1,1,1,0,1,0.01056008507350592,5.710800770519775e-05,0.025809587159050906,-0.0,0.004488498875076186
2017-11-27,1,1,1,0,1,0.0013676287105601759,-0.005029495903664527,0.008288378765863635,-0.0,0.013069305995174307
2017-11-28,1,1,1,0,1,-0.0033327853066209556,-0.00585908161389137,-0.0018648099848008748,0.0,-0.006450387814593395
2017-11-29,0,1,1,0,1,-0.039962706075193144,-0.020743155037153294,-0.027086140184754637,-0.0,-0.02458434730671899
2017-11-30,0,1,1,0,1,0.0,0.013984041940315661,0.013330269145295226,-0.0,-0.00024481042868362834
2017-12-01,0,0,0,1,0,-0.0,-0.004655203319634094,-0.012237114119919568,-0.0,-0.011004351337548068
2017-12-04,0,0,0,1,0,-0.0,-0.0,-0.0,-0.014880708324035874,-0.0
2017-12-05,0,0,0,1,0,0.0,-0.0,0.0,0.0009237852311265726,0.0
2017-12-06,0,0,0,1,0,0.0,-0.0,0.0,0.005917139667573679,0.0
2017-12-07,0,0,0,1,0,0.0,0.0,0.0,-0.0005396983371214192,0.0
2017-12-08,0,0,0,1,0,-0.0,0.0,0.0,0.018034537758788716,0.0
2017-12-11,0,0,0,1,0,0.0,0.0,0.0,-0.012305039503787474,0.0
2017-12-12,0,0,0,1,0,-0.0,-0.0,-0.0,-0.002631325797186057,-0.0
2017-12-13,0,0,0,1,0,0.0,0.0,-0.0,0.011468286931622718,0.0
2017-12-14,0,0,0,1,0,0.0,-0.0,0.0,0.009049275751724428,0.0
2017-12-15,0,0,0,1,0,0.0,0.0,0.0,0.0029541969076078978,0.0
2017-12-18,0,0,0,1,0,0.0,0.0,0.0,0.0015779668602078356,0.0
2017-12-19,0,0,0,1,0,-0.0,-0.0,-0.0,-0.017855235422635674,-0.0
2017-12-20,0,0,0,1,0,-0.0,-0.0,-0.0,0.00962465517397515,-0.0
2017-12-21,0,0,0,1,0,-0.0,0.0,-0.0,-0.0010592744374160468,-0.0
2017-12-22,1,0,0,1,0,-0.0,0.0,-0.0,0.00699823644570996,-0.0
2017-12-26,1,0,0,1,0,-0.006828381676488471,-0.0,0.0,-0.011477350250339247,-0.0
2017-12-27,1,0,0,1,0,0.009261873948520627,0.0,0.0,-0.008095382712724475,-0.0
2017-12-28,1,0,0,1,0,0.0016889695937067906,0.0,0.0,0.03474012580471397,-0.0
2017-12-29,1,1,1,1,1,-0.008205907742733332,-0.0,-0.0,-0.00389185809698811,-0.0
2018-01-02,1,1,1,1,1,0.028108357082724522,0.017904720986791967,0.016708444028718628,0.0474578052288297,0.017775162430258895
2018-01-03,1,1,1,1,1,0.017914230671097098,-0.00017419833576348687,0.012775310383486449,0.01979407958702395,0.01641317370020401
2018-01-04,1,1,1,1,1,-0.0018412285210097634,0.004645121960552778,0.004476012896857506,0.002828587283211448,0.0036213137993905686
2018-01-05,1,1,1,1,1,0.013671313280141595,0.01138535913914418,0.016162516530176196,0.021203134303460658,0.01457100881447193
2018-01-08,1,1,1,1,1,0.007653173574916572,-0.0037144270037215987,0.014424678832250848,0.009809979069031582,0.004273133776859339
2018-01-09,1,1,1,1,1,-0.002177678542160555,-0.00011480232206828589,0.0046757095740346255,-0.012921506501913482,-0.0006142841608299809
2018-01-10,1,1,1,1,1,-0.00015976383391358429,-0.00022916427662167393,0.0013012055442500614,0.015336136597911887,-0.0032991892395033418
2018-01-11,1,1,1,1,1,-0.0003726238892698408,0.0056800017627751664,0.01781828254348916,0.022209679681032934,0.0026390729657939094
2018-01-12,0,1,1,1,1,-0.04473545943034263,0.010326407809552407,0.022339231610462695,0.01836673786357723,0.015142180070088607
2018-01-16,0,1,1,1,1,-0.0,-0.005082037155797803,-0.0002605871874575838,0.0013560686053046833,-0.0004454572261128886
2018-01-17,0,1,1,1,1,-0.0,0.016516269944552242,-0.00755630863716783,-0.018191661632751766,0.009110605894598445
2018-01-18,0,1,1,1,1,0.0,0.0008931519504966623,-0.0012972916415299185,0.013011502671515851,-0.001934617803559746
2018-01-19,0,1,1,1,1,0.0,-0.004462682497025194,0.0009741736041779525,0.0005900462112835569,0.0068331391611284875
2018-01-22,0,1,1,1,1,0.0,-0.008181177892655489,0.025282411609683475,0.032296085005696584,0.01608773766758831
2018-01-23,0,1,1,1,1,0.0,0.00022589123608196537,0.02654236704761037,0.0997890468070961,0.012251182437125197
2018-01-24,0,1,1,1,1,-0.0,-0.01592858338435499,-0.0036915667119321594,0.0439889520243395,-0.004897640656241209
2018-01-25,0,1,1,1,1,0.0,-0.017850978135788287,0.015056912893923968,0.03214705245496585,0.005265301188793314
2018-01-26,0,0,1,1,1,0.0,0.0023376204925436017,0.017489776074125496,0.018168311734161113,0.004673730195766446
2018-01-29,0,0,1,1,1,-0.0,-0.0,0.011147987016343786,0.03638015299464015,-0.0002211374907485908
2018-01-30,0,0,1,1,1,0.0,-0.0,0.014206254114237371,-0.020345088089630092,-0.010114001497925296
2018-01-31,0,0,1,1,1,-0.0,0.0,0.009090198056924459,-0.030487806212932567,0.0053706994583357925
2018-02-01,0,0,1,1,1,0.0,0.0,-0.04196737400527717,-0.019348800240256758,-0.001914656018497718
2018-02-02,0,0,1,0,0,-0.0,-0.0,0.02874097206609716,0.008903253051469884,-0.04778626443310485
2018-02-05,0,0,1,0,0,-0.0,-0.0,-0.027938006598856924,-0.0,-0.0
2018-02-06,0,0,1,0,0,0.0,0.0,0.03801436389950541,0.0,0.0
2018-02-07,0,0,1,0,0,-0.0,-0.0,-0.018061620618718965,-0.0,-0.0
2018-02-08,0,0,1,0,0,-0.0,-0.0,-0.046782076355553315,-0.0,-0.0
2018-02-09,0,0,0,0,0,0.0,0.0,-0.008071057484337008,-0.0,0.0
2018-02-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-02-13,0,0,0,0,0,-0.0,0.0,0.0,0.0,0.0
2018-02-14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-02-15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-02-16,1,0,0,0,0,-0.0,-0.0,-0.0,-0.0,0.0
2018-02-20,1,0,0,0,0,-0.007611678037756975,-0.0,0.0,0.0,0.0
2018-02-21,1,0,0,0,0,0.010794973656084395,-0.0,0.0,0.0,0.0
2018-02-22,1,0,0,0,0,0.006070378908522578,0.0,0.0,-0.0,-0.0
2018-02-23,1,1,0,0,0,0.024023585361238498,0.0,0.0,0.0,0.0
2018-02-26,1,1,0,0,0,0.008947610230602754,0.01977225357406387,0.0,0.0,0.0
2018-02-27,1,1,0,0,0,-0.018763808272028726,-0.0032409299872551145,-0.0,-0.0,-0.0
2018-02-28,1,1,0,0,0,-0.017304070461025556,-0.0015138508311370868,0.0,0.0,-0.0
2018-03-01,1,1,0,0,0,-0.013346875850748119,-0.017515704208576843,-0.0,-0.0,-0.0
2018-03-02,0,1,0,1,1,0.0038650034202296624,0.006914053911783569,0.0,0.0,0.0
2018-03-05,0,1,0,1,1,0.0,0.003461755274927647,0.0,0.046337860065367664,0.011131534413541422
2018-03-06,0,1,0,1,1,-0.0,-0.0008484754160732466,0.0,0.0324444483196924,0.003785633295265489
2018-03-07,0,1,0,1,1,0.0,-0.009282628039886665,0.0,-0.012483849527564983,0.013314403714915324
2018-03-08,0,1,0,1,1,-0.0,0.01091205125766792,0.0,-0.012953056466165958,0.014743497575252063
2018-03-09,0,1,1,1,1,0.0,0.017181039935853848,0.0,0.04555205817478303,0.030231004144723794
2018-03-12,0,1,1,1,1,-0.0,0.009668141750305947,0.012350428812454961,-0.030593816599521984,0.0038446427922251836
2018-03-13,0,1,1,1,1,-0.0,-0.00963032415878029,-0.006387748444923624,-0.016868917261362082,-0.022610567447292285
2018-03-14,0,1,1,1,1,0.0,-0.008501493851287067,0.001775698923243585,0.017949799995285343,0.009945787309643794
2018-03-15,0,1,1,1,1,-0.0,0.0011769178775078437,-0.005455760159082668,-0.0014305441534467889,7.832030478627239e-05
2018-03-16,0,0,0,0,1,0.0,-0.003526330953839363,-0.006724274466889391,-0.008221944504559597,-0.012048020485704192
2018-03-19,0,0,0,0,1,-0.0,-0.0,-0.0,-0.0,-0.031618268711794184
2018-03-20,0,0,0,0,1,-0.0,-0.0,0.0,0.0,-0.0019184105249057115
2018-03-21,0,0,0,0,1,0.0,-0.0,-0.0,-0.0,-0.00622213327184562
2018-03-22,0,0,0,0,1,-0.0,-0.0,-0.0,-0.0,-0.038317747795960866
2018-03-23,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.02622302838345225
2018-03-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-03-27,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0
2018-03-28,0,0,0,0,0,0.0,-0.0,-0.0,-0.0,-0.0
2018-03-29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-04-02,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0
2018-04-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-04-04,0,0,0,0,0,-0.0,0.0,0.0,0.0,0.0
2018-04-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-04-06,1,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0
2018-04-09,1,0,0,0,0,0.004643750737977292,0.0,0.0,0.0,0.0
2018-04-10,1,0,0,0,0,0.04502004290011796,0.0,0.0,0.0,0.0
2018-04-11,1,0,0,0,0,0.007755870997318004,-0.0,-0.0,0.0,-0.0
2018-04-12,1,0,0,0,0,-0.014730781380069335,0.0,0.0,0.0,0.0
2018-04-13,1,0,0,0,0,0.003966614778446065,0.0,-0.0,0.0,-0.0
2018-04-16,1,0,0,0,0,0.0018841120825523472,0.0,0.0,-0.0,0.0
2018-04-17,1,0,0,0,0,0.023236156325850965,0.0,0.0,0.0,0.0
2018-04-18,1,0,0,0,0,-0.013636877946988535,-0.0,0.0,-0.0,-0.0
2018-04-19,1,0,0,0,0,0.010459247473875832,-0.0,0.0,-0.0,0.0
2018-04-20,1,0,1,1,0,-0.010826821993836222,-0.0,-0.0,-0.0,-0.0
2018-04-23,1,0,1,1,0,-0.0026462158928070023,-0.0,-0.006304443768269441,-0.027702312220802106,-0.0
2018-04-24,1,0,1,0,0,-0.037083938936668503,-0.0,-0.03806011733462866,-0.03661869948330121,-0.0
2018-04-25,1,0,0,0,0,0.0,0.0,5.476104433066453e-05,-0.0,0.0
2018-04-26,1,0,0,0,0,0.09061308835424109,0.0,0.0,0.0,0.0
2018-04-27,1,0,0,0,1,-0.003272971827212645,-0.0,0.0,-0.0,-0.0
2018-04-30,1,0,0,0,1,-0.009159532174355833,0.0,-0.0,0.0,-0.012348884819410544
2018-05-01,1,0,0,0,1,0.010813945070871744,0.0,0.0,0.0,0.019639575533094256
2018-05-02,1,0,0,0,1,0.01271153999500374,0.0,-0.0,0.0,-0.012464918257568458
2018-05-03,1,0,0,0,1,-0.01164312597257855,0.0,0.0,-0.0,-0.0006442955435850273
2018-05-04,1,1,0,0,1,0.014883322893415762,0.0,0.0,0.0,0.023922587265773565
2018-05-07,1,1,0,0,1,0.0077005942070333955,0.007235324549286659,0.0,0.0,0.006277280995934387
2018-05-08,1,1,0,0,1,0.005338000467737247,0.004806406300985833,-0.0,0.0,-0.0008342937251367699
2018-05-09,1,1,0,0,1,0.02090311887246954,0.0070414952911512785,0.0,0.0,0.027374359863203246
2018-05-10,1,1,0,0,1,0.015712344003480982,0.014303795563132216,0.0,-0.0,0.013677989127446555
2018-05-11,1,1,0,0,1,0.007869403175896794,-0.0038033040996491296,-0.0,-0.0,0.0006286266146176001
2018-05-14,1,1,0,0,1,-0.0018719166927693154,-0.0023331387196243725,-0.0,0.0,0.001766420771289745
2018-05-15,1,1,0,0,1,-0.012430268882268614,-0.009088634414638141,-0.0,-0.0,-0.01906011285158593
2018-05-16,1,1,0,0,1,-0.0060764219319591195,0.009332887776131171,0.0,0.0,0.002353529179854208
2018-05-17,1,1,0,0,1,0.0030567433812183076,-0.006323683941404923,-0.0,-0.0,-0.002939654985707585
2018-05-18,0,1,1,1,0,-0.005877296296658341,-0.0036364559413636366,-0.0,-0.0,-0.011338840029920472
2018-05-21,0,1,1,1,0,0.0,0.007084898680576268,0.007044143460552821,0.02356719976879762,0.0
2018-05-22,0,1,1,1,0,-0.0,-0.002504861984350404,-0.0025608078786804045,-0.0006027731981689266,-0.0
2018-05-23,0,1,1,1,0,0.0,0.00641162829635622,0.012937936366005598,0.03950306464146225,0.0
2018-05-24,0,1,1,1,0,-0.0,-0.0011150238514306965,0.0007553855752788774,0.01325715742642064,-0.0
2018-05-25,0,1,1,1,0,-0.0,0.0022853085883085544,0.004416479152626884,0.005725900973611031,-0.0
2018-05-29,0,1,1,1,0,0.0,-0.0036057958815438607,0.0016893033249025802,-0.00444076836985885,-0.0
2018-05-30,0,1,1,1,0,0.0,-0.0021286209819959545,0.00745252767120097,0.010894110996790385,0.0
2018-05-31,0,1,1,1,0,0.0,-0.003360155856675706,0.0029110106331380337,-0.005487363224860431,0.0
2018-06-01,0,1,1,1,0,0.0,0.018034124877113644,0.007314596664868223,0.023691656506436898,0.0
2018-06-04,0,1,1,1,0,-0.0,0.008357814676381636,0.014455850842866047,0.005223251524098416,0.0
2018-06-05,0,1,1,1,0,-0.0,0.0077151497140999226,0.018663651200122366,0.011027860648678889,0.0
2018-06-06,0,1,1,1,0,-0.0,0.003465953231512886,-0.0003536862117876627,0.004510728455782154,-0.0
2018-06-07,0,1,1,1,0,-0.0,-0.0026808725474023465,-0.003803651977406841,-0.016464874430697107,-0.0
2018-06-08,0,0,1,1,0,0.0,-0.009097458571613704,-0.003143258294014406,-0.002296587123084892,-0.0
2018-06-11,0,0,1,1,0,0.0,-0.0,0.0030463392416790747,0.0024405936848241883,0.0
2018-06-12,0,0,1,1,0,0.0,0.0,0.005701178257960349,0.0065845187020527884,0.0
2018-06-13,0,0,1,1,0,0.0,-0.0,0.0035967177727189714,0.04425145451917767,-0.0
2018-06-14,0,0,1,1,0,0.0,0.0,0.011144664310384744,0.03405891267038985,0.0
2018-06-15,1,0,1,1,1,-0.0,-0.0,-0.004576946257703773,-0.0022653400410329594,0.0
2018-06-18,1,0,1,1,1,0.012560571657696862,-0.0,0.004557175708828076,-0.004030861384660911,0.018398624236446226
2018-06-19,1,0,1,1,1,-0.004134920257044761,-0.0,0.006375480989251114,0.037346355834497524,-0.0046017880320781135
2018-06-20,1,0,1,1,1,0.022836643952359514,0.0,0.008819555259391043,0.029087852387100988,0.0015238783690949553
2018-06-21,1,0,1,1,1,-0.0024751538363668724,-0.0,-0.011348009699612582,-0.003167308026893245,-0.010411704951898026
2018-06-22,1,0,0,1,0,0.0011909699925238826,-0.0,-0.008409345657574563,-0.010470840742230036,-0.001883143075942395
2018-06-25,1,0,0,1,0,-0.026717574970356317,-0.0,-0.0,-0.06473031596149748,-0.0
2018-06-26,1,0,0,1,0,0.013496281848866865,0.0,0.0,0.038779658853681065,-0.0
2018-06-27,1,0,0,1,0,-0.01587940463014359,-0.0,-0.0,-0.022534364079988878,-0.0
2018-06-28,1,0,0,1,0,0.001991308671815739,0.0,0.0,0.01288454773574732,0.0
2018-06-29,0,0,0,0,0,-0.009733334564295038,-0.0,-0.0,-0.010090588782710519,0.0
2018-07-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-03,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0
2018-07-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-06,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-09,0,1,0,0,0,0.0,0.013885251704113477,0.0,0.0,0.0
2018-07-10,0,1,0,0,0,-0.0,-0.0012068257576905994,0.0,-0.0,-0.0
2018-07-11,0,1,0,0,0,-0.0,-0.012975863582486369,0.0,0.0,0.0
2018-07-12,0,1,0,0,0,0.0,0.016765678870485745,0.0,-0.0,0.0
2018-07-13,0,1,0,0,0,0.0,0.0015706036809290946,0.0,-0.0,0.0
2018-07-16,0,1,0,0,0,-0.0,-0.002195177663411263,0.0,0.0,-0.0
2018-07-17,0,1,0,0,0,0.0,0.002828508032414856,0.0,-0.0,0.0
2018-07-18,0,1,0,0,0,-0.0,-0.005484631201369439,-0.0,-0.0,-0.0
2018-07-19,0,1,0,0,0,-0.0,0.007773096239666932,-0.0,-0.0,-0.0
2018-07-20,0,1,1,0,1,0.0,-0.002293050566674504,0.0,-0.0,-0.0
2018-07-23,0,1,1,0,1,0.0,0.0008878553065714279,-0.006450891550111915,0.0,0.017376980610804615
2018-07-24,0,1,1,0,1,0.0,0.007254693926248779,0.01511653201758878,-0.0,0.03532142335310828
2018-07-25,0,1,1,0,1,0.0,0.009429903608013657,0.01878920500125658,0.0,0.012515165271921314
2018-07-26,0,1,1,0,1,-0.0,-0.003131229206972397,-0.029839878546057075,0.0,0.003663913235616878
2018-07-27,-1,0,0,1,0,-0.0,-0.016631307348744406,0.005127223105519718,-0.0,-0.023519215517405878
2018-07-30,-1,0,0,0,0,0.021899307062849815,-0.0,-0.0,-0.057008531536649976,-0.0
2018-07-31,-1,0,0,0,0,-0.008885825777322331,0.0,-0.0,0.0,-0.0
2018-08-01,-1,0,0,0,0,0.005388977953469376,0.0,0.0,0.0,0.0
2018-08-02,-1,0,0,0,0,-0.027497757221835117,0.0,0.0,0.0,0.0
2018-08-03,-1,0,0,0,0,-0.00799476730197446,0.0,-0.0,-0.0,-0.0
2018-08-06,-1,0,0,0,0,-0.04449313733127025,0.0,0.0,0.0,0.0
2018-08-07,-1,0,0,0,0,0.010124335056192257,-0.0,0.0,0.0,0.0
2018-08-08,-1,0,0,0,0,-0.007453162770569843,0.0,0.0,-0.0,0.0
2018-08-09,-1,0,0,0,0,0.011286314525959629,0.0,0.0,0.0,0.0
2018-08-10,0,0,0,0,0,0.01545691959426665,-0.0,-0.0,-0.0,-0.0
2018-08-13,0,0,0,0,0,-0.0,0.0,0.0,-0.0,-0.0
2018-08-14,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0
2018-08-15,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,-0.0
2018-08-16,0,0,0,0,0,-0.0,0.0,0.0,-0.0,-0.0
2018-08-17,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,-0.0
2018-08-20,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0
2018-08-21,0,0,0,0,0,0.0,-0.0,0.0,0.0,-0.0
2018-08-22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-08-23,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,-0.0
2018-08-24,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0
2018-08-27,0,1,1,1,1,0.0,0.008234728118737378,0.0116984128662041,0.016052558749441115,0.017343315779934754
2018-08-28,0,1,1,1,1,-0.0,0.008075492027744602,0.0026663776936470818,0.01072467992242454,-0.008592271940977891
2018-08-29,0,1,1,1,1,-0.0,0.01492947610043327,0.03377448472317157,-0.0012211503741713647,0.014742328550292338
2018-08-30,0,1,1,1,1,0.0,0.009193557720182932,0.0021420801683240676,0.007988268593487335,-0.008148599965690062
2018-08-31,0,1,1,1,0,-0.0,0.01155410629763498,0.005158808357790701,-0.008895407334139294,-0.016890950067897204
2018-09-04,0,1,1,1,0,-0.0,0.0032069755517145637,0.013315420436047276,-0.0110965694450047,-0.0
2018-09-05,0,1,1,1,0,-0.0,-0.006524979886179061,-0.021912171605654396,-0.06166120201150793,-0.0
2018-09-06,0,1,1,1,0,-0.0,-0.01661718884016239,-0.018302408612638987,0.015475698729832565,-0.0
2018-09-07,-1,0,0,0,0,0.0,-0.00806806009602179,-0.0031863848938521455,0.0064076697900368185,-0.0
2018-09-10,-1,0,0,0,0,-0.006992216787158556,-0.0,-0.0,-0.0,-0.0
2018-09-11,-1,0,0,0,0,-0.010720067448579451,0.0,0.0,0.0,0.0
2018-09-12,-1,0,0,0,0,0.023743631581839897,-0.0,0.0,0.0,-0.0
2018-09-13,-1,0,0,0,0,0.003950611948710492,0.0,-0.0,-0.0,0.0
2018-09-14,-1,0,0,0,0,-0.005949516926437415,-0.0,-0.0,-0.0,-0.0
2018-09-17,-1,0,0,0,0,0.010719663145214553,-0.0,-0.0,-0.0,-0.0
2018-09-18,-1,0,0,0,0,0.0017436170631817127,0.0,0.0,0.0,0.0
2018-09-19,-1,0,0,0,0,-0.017217704532731526,0.0,-0.0,-0.0,0.0
2018-09-20,-1,0,0,0,0,-0.018152825401715367,0.0,0.0,-0.0,0.0
2018-09-21,0,0,0,0,0,0.01861216924132003,-0.0,-0.0,-0.0,-0.0
2018-09-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-09-25,0,0,0,0,0,-0.0,0.0,0.0,-0.0,0.0
2018-09-26,0,0,0,0,0,0.0,-0.0,0.0,0.0,-0.0
2018-09-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-09-28,0,0,0,0,1,-0.0,0.0,-0.0,-0.0,-0.0
2018-10-01,0,0,0,0,1,-0.0,0.0,0.0,0.0,0.0015417017019285773
2018-10-02,0,0,0,0,1,-0.0,0.0,-0.0,-0.0,0.004015762549209878
2018-10-03,0,0,0,0,1,0.0,0.0,-0.0,-0.0,0.0023664213067144946
2018-10-04,0,0,0,0,1,-0.0,-0.0,-0.0,-0.0,-0.028895654828117734
2018-10-05,0,1,1,0,0,-0.0,-0.0,-0.0,-0.0,-0.009279289409329428
2018-10-08,0,1,1,0,0,-0.0,-0.002318517027073419,-0.013351652655319235,-0.0,-0.0
2018-10-09,0,1,1,0,0,0.0,0.013853487935364672,0.003164503350325587,0.0,-0.0
2018-10-10,0,0,0,0,0,-0.0,-0.04632600988696112,-0.06152425214335033,-0.0,-0.0
2018-10-11,0,0,0,0,0,0.0,-0.0,-0.0,-0.0,-0.0
2018-10-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-10-15,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0
2018-10-16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-10-17,0,0,0,0,0,0.0,-0.0,0.0,0.0,-0.0
2018-10-18,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0
2018-10-19,1,0,0,-1,0,-0.0,0.0,-0.0,-0.0,0.0
2018-10-22,1,0,0,-1,0,0.0047389047837922416,0.0,0.0,0.00940873765736161,0.0
2018-10-23,1,0,0,-1,0,-0.0025198596163235054,0.0,-0.0,-0.010984994305157425,0.0
2018-10-24,0,0,0,-1,0,-0.054083835598457086,-0.0,-0.0,0.09403895049064359,-0.0
2018-10-25,0,0,0,-1,0,0.0,0.0,0.0,-0.0365769109633467,0.0
2018-10-26,0,0,0,-1,0,-0.0,-0.0,-0.0,0.041678680437341575,-0.0
2018-10-29,0,0,0,-1,0,-0.0,-0.0,-0.0,0.04999496683351945,-0.0
2018-10-30,0,0,0,-1,0,0.0,0.0,-0.0,-0.003405424916353539,0.0
2018-10-31,0,0,0,-1,0,0.0,0.0,0.0,-0.0558762861940445,0.0
